Datetime,Open,High,Low,Close,Adj Close,Volume,SMA 5.0,SMA 10.0,SMA 20.0,SMA 30.0,SMA 50.0,SMA 100.0,SMA 200.0,EMA 5.0,EMA 12.0,EMA 26.0,EMA 30.0,EMA 50.0,EMA 100.0,EMA 200.0,RSI 7.0,RSI 14.0,RSI 28.0,MACD 265,MACD Signal 5265,MACD Signal 9265,MACD 2612,MACD Signal 52612,MACD Signal 92612,MACD 355,MACD Signal 5355,MACD Signal 9355,MACD 3512,MACD Signal 53512,MACD Signal 93512,SO 7,%D 3-7,SO 14,%D 3-14,SO 28,%D 3-28
2021-03-23 01:25:00,55063.6484375,55121.46875,55063.6484375,55121.46875,55121.46875,173711360,55002.39,54933.98,54831.02,54839.5,54811.98,55614.29,56533.74,55017.14,54936.65,54888.51,54895.59,55018.91,55486.03,56136.7,69.96,60.09,51.11,128.63,86.88,58.97,48.14,26.65,9.78,102.39,49.79,12.28,21.9,-10.44,-36.91,100.0,88.54,100.0,90.89,100.0,96.45
2021-03-23 01:30:00,55128.42578125,55182.97265625,55128.42578125,55182.97265625,55182.97265625,89575424,55063.5,54967.49,54852.16,54847.28,54815.43,55597.36,56522.23,55072.42,54974.55,54910.32,54914.13,55025.34,55480.03,56127.21,73.36,62.12,52.22,162.1,111.96,79.59,64.23,39.18,20.67,142.77,80.79,38.38,44.9,8.01,-20.55,100.0,88.54,100.0,90.89,100.0,96.45
2021-03-23 01:35:00,55190.5390625,55190.5390625,55129.05859375,55138.96875,55138.96875,0,55100.96,54993.74,54882.29,54849.72,54817.75,55580.4,56510.68,55094.6,54999.84,54927.26,54928.63,55029.8,55473.28,56117.37,67.03,59.78,51.35,167.34,130.42,97.14,72.58,50.31,31.05,153.32,104.96,61.37,58.56,24.86,-4.73,85.27,95.09,86.42,95.47,94.14,98.05
2021-03-23 01:40:00,55102.56640625,55214.9296875,55102.56640625,55214.9296875,55214.9296875,201322496,55129.7,55024.28,54926.92,54855.58,54823.49,55562.95,56499.56,55134.71,55032.93,54948.56,54947.1,55037.06,55468.16,56108.4,71.91,62.41,52.76,186.15,149.0,114.94,84.37,61.66,41.71,178.23,129.39,84.74,76.45,42.06,11.51,100.0,95.09,100.0,95.47,100.0,98.05
2021-03-23 01:45:00,55236.24609375,55481.5703125,55236.24609375,55481.5703125,55481.5703125,371855360,55227.98,55088.9,54969.55,54876.13,54832.79,55547.67,56490.93,55250.33,55101.96,54988.05,54981.59,55054.49,55468.43,56102.16,82.51,69.86,57.25,262.28,186.76,144.41,113.91,79.08,56.15,264.68,174.48,120.73,116.31,66.81,32.47,100.0,95.09,100.0,95.47,100.0,98.05
2021-03-23 01:50:00,55502.48828125,55511.1796875,55482.12890625,55482.8828125,55482.8828125,25759744,55300.26,55151.32,55002.53,54901.09,54843.15,55530.35,56481.17,55327.85,55160.56,55024.7,55013.93,55071.29,55468.71,56096.0,82.55,69.89,57.27,303.15,225.55,176.16,135.86,98.01,72.1,314.57,221.18,159.5,147.28,93.63,55.43,94.73,98.24,95.81,98.6,97.64,99.21
2021-03-23 01:55:00,55433.80078125,55435.25,55426.0703125,55433.3359375,55433.3359375,24645632,55350.34,55206.92,55031.55,54924.78,54851.56,55511.34,56470.72,55363.01,55202.53,55054.97,55040.99,55085.49,55468.01,56089.4,75.37,67.03,56.2,308.04,253.05,202.53,147.56,114.52,87.19,326.4,256.25,192.88,165.92,117.73,77.53,82.61,92.45,88.48,94.76,93.51,97.05
2021-03-23 02:00:00,55417.6484375,55417.6484375,55341.93359375,55341.93359375,55341.93359375,0,55390.93,55245.94,55054.79,54941.76,54856.95,55491.66,56460.89,55355.98,55223.97,55076.23,55060.4,55095.55,55465.51,56081.97,63.49,61.99,54.27,279.75,261.95,217.98,147.74,125.6,99.3,302.4,271.64,214.78,170.39,135.28,96.1,58.58,78.64,74.95,86.41,85.9,92.35
2021-03-23 02:05:00,55333.38671875,55333.38671875,55289.5,55289.5,55289.5,0,55405.84,55267.77,55080.53,54962.12,54863.86,55471.59,56450.24,55333.82,55234.05,55092.02,55075.18,55103.15,55462.03,56074.08,57.43,59.24,53.18,241.8,255.23,222.74,142.03,131.07,107.84,267.14,270.14,225.25,167.37,145.98,110.36,45.75,62.31,66.95,76.79,81.53,86.98
2021-03-23 02:10:00,55266.6875,55266.6875,55253.4609375,55257.2421875,55257.2421875,54157312,55360.98,55294.48,55100.22,54976.42,54881.07,55450.95,56438.96,55308.3,55237.62,55104.26,55086.93,55109.19,55457.97,56065.95,53.74,57.55,52.51,204.04,238.17,219.0,133.36,131.84,112.95,231.03,257.1,226.41,160.35,150.77,120.35,37.85,47.39,62.14,68.01,78.84,82.09
2021-03-23 02:15:00,55259.875,55259.875,55163.33203125,55163.33203125,55163.33203125,0,55297.07,55298.67,55116.32,54986.9,54897.5,55428.97,56427.73,55259.97,55226.19,55108.64,55091.86,55111.32,55452.14,56056.97,44.13,52.81,50.58,151.33,209.22,205.47,117.55,127.07,113.87,177.92,230.71,216.71,144.14,148.56,125.11,0.0,27.87,41.28,56.79,71.01,77.13
2021-03-23 02:20:00,55147.80859375,55227.65234375,55147.80859375,55225.875,55225.875,0,55255.58,55302.96,55135.22,55002.43,54908.44,55408.2,56416.64,55248.61,55226.14,55117.32,55100.5,55115.81,55447.66,56048.7,50.95,55.44,51.8,131.29,183.25,190.63,108.82,120.99,112.86,158.57,206.66,205.08,136.1,144.41,127.31,21.48,19.78,49.49,50.97,76.23,75.36
2021-03-23 02:25:00,55211.93359375,55230.859375,55211.93359375,55222.06640625,55222.06640625,0,55231.6,55311.27,55152.5,55025.28,54917.64,55387.69,56405.83,55239.76,55225.52,55125.08,55108.35,55119.98,55443.19,56040.48,50.51,55.24,51.72,114.68,160.39,175.44,100.44,114.14,110.37,142.38,185.23,192.54,128.14,138.98,127.48,25.83,15.77,46.18,45.65,66.05,71.1
2021-03-23 02:30:00,55212.12890625,55212.12890625,55142.19921875,55176.71875,55176.71875,31354880,55209.05,55307.45,55165.86,55053.76,54926.33,55367.55,56394.22,55218.75,55218.01,55128.91,55112.76,55122.2,55437.92,56031.88,45.13,52.78,50.74,89.84,136.87,158.32,89.1,105.79,106.12,116.97,162.48,177.43,116.23,131.4,125.23,12.53,19.95,25.27,40.31,54.58,65.62
2021-03-23 02:35:00,55178.2265625,55262.5234375,55178.2265625,55253.91796875,55253.91796875,110157824,55208.38,55284.68,55186.79,55074.6,54940.29,55347.59,56383.05,55230.47,55223.53,55138.17,55121.87,55127.37,55434.27,56024.14,54.72,56.34,52.33,92.3,122.02,145.12,85.36,98.98,101.97,120.23,148.4,165.99,113.29,125.36,122.84,58.43,32.26,37.04,36.16,65.07,61.9
2021-03-23 02:40:00,55251.58984375,55251.58984375,55229.69921875,55232.42578125,55232.42578125,96395264,55222.2,55259.64,55205.48,55088.23,54952.23,55326.97,56371.65,55231.12,55224.9,55145.15,55129.0,55131.49,55430.28,56016.26,51.78,55.1,51.85,85.97,110.0,133.29,79.75,92.57,97.52,114.1,136.96,155.61,107.88,119.54,119.85,72.48,47.81,31.78,31.36,62.15,60.6
2021-03-23 02:45:00,55224.34375,55298.421875,55211.14453125,55298.421875,55298.421875,136622080,55236.71,55246.14,55226.53,55103.08,54964.45,55307.07,56358.85,55253.56,55236.21,55156.5,55139.93,55138.03,55427.66,56009.12,59.56,58.16,53.23,97.06,105.69,126.04,79.71,88.28,93.96,126.46,133.46,149.78,109.11,116.06,117.7,100.0,76.97,47.93,38.92,69.62,65.61
2021-03-23 02:50:00,55266.546875,55266.546875,55081.24609375,55081.24609375,55081.24609375,0,55208.55,55220.08,55233.01,55109.89,54974.19,55287.92,56344.33,55196.12,55212.37,55150.93,55136.14,55135.81,55420.8,55999.89,36.77,46.83,48.49,45.19,85.52,109.87,61.44,79.34,87.46,71.57,112.83,134.14,87.82,106.65,111.72,0.0,57.49,0.0,26.57,37.46,56.41
2021-03-23 02:55:00,55017.0546875,55017.0546875,54897.23046875,54897.23046875,54897.23046875,0,55152.65,55180.85,55224.31,55113.97,54979.66,55268.02,56327.54,55096.49,55163.89,55132.14,55120.73,55126.45,55410.44,55988.92,26.68,39.77,44.98,-35.65,45.13,80.77,31.75,63.47,76.32,-15.44,70.07,104.22,51.96,88.42,99.77,0.0,33.33,0.0,15.98,9.15,38.74
2021-03-23 03:00:00,54906.5625,54906.5625,54854.08984375,54881.28515625,54881.28515625,0,55078.12,55143.25,55218.87,55114.56,54983.98,55249.04,56310.01,55024.76,55120.41,55113.55,55105.28,55116.84,55399.96,55977.89,25.96,39.21,44.69,-88.79,0.49,46.86,6.86,44.6,62.42,-74.35,21.93,68.51,21.3,66.05,84.08,6.12,2.04,4.68,1.56,6.79,17.8
2021-03-23 03:05:00,54895.40234375,54895.40234375,54830.2890625,54830.2890625,54830.2890625,1318912,54997.7,55109.95,55204.31,55114.2,54985.42,55229.39,56293.23,54959.93,55075.78,55092.57,55087.54,55105.6,55388.68,55966.48,23.59,37.42,43.75,-132.64,-43.89,10.96,-16.79,24.14,46.58,-124.25,-26.79,29.96,-8.4,41.23,65.58,0.0,2.04,0.0,1.56,0.0,5.31
2021-03-23 03:10:00,54782.015625,54806.46875,54767.94140625,54806.46875,54806.46875,50237440,54899.31,55068.01,55185.48,55112.82,54982.56,55209.14,56275.92,54908.78,55034.35,55071.38,55069.41,55093.87,55377.15,55954.93,22.47,36.58,43.31,-162.6,-83.46,-23.75,-37.03,3.75,29.86,-159.97,-71.19,-8.03,-34.4,16.02,45.59,7.26,4.46,6.81,3.83,5.18,3.99
2021-03-23 03:15:00,54803.8359375,54845.71484375,54803.8359375,54845.71484375,54845.71484375,60006400,54852.2,55030.37,55170.82,55111.79,54978.16,55189.47,56259.0,54887.76,55005.33,55054.66,55054.97,55084.14,55366.63,55943.9,28.95,39.01,44.27,-166.9,-111.27,-52.38,-49.33,-13.94,14.02,-168.6,-103.66,-40.14,-51.03,-6.33,26.26,14.66,7.31,14.66,7.16,10.46,5.21
2021-03-23 03:20:00,54863.46484375,54896.58203125,54863.46484375,54892.96875,54892.96875,0,54851.35,55002.0,55154.72,55111.24,54975.24,55170.88,56242.58,54889.49,54988.04,55042.69,55044.52,55076.64,55357.25,55933.44,36.42,41.9,45.42,-153.2,-125.25,-72.55,-54.65,-27.51,0.29,-157.79,-121.7,-63.67,-59.24,-23.97,9.16,25.08,15.67,23.57,15.01,16.82,10.82
2021-03-23 03:25:00,54863.39453125,54863.39453125,54828.046875,54828.046875,54828.046875,692224,54840.7,54959.41,55122.05,55111.0,54974.5,55154.68,56225.96,54869.01,54963.43,55026.79,55030.56,55066.89,55346.77,55922.44,31.17,39.16,44.12,-157.78,-136.09,-89.59,-63.36,-39.46,-12.44,-166.09,-136.5,-84.16,-71.67,-39.87,-7.0,24.13,21.29,11.33,16.52,8.09,11.79
2021-03-23 03:30:00,54830.640625,54830.640625,54750.359375,54750.359375,54750.359375,0,54824.71,54911.2,55085.42,55107.39,54974.82,55139.1,56209.01,54829.46,54930.65,55006.31,55012.48,55054.48,55334.96,55910.78,25.95,36.11,42.61,-176.85,-149.68,-107.04,-75.66,-51.53,-25.09,-189.82,-154.27,-105.29,-88.63,-56.12,-23.33,0.0,16.4,0.0,11.63,0.0,8.3
2021-03-23 03:35:00,54724.87890625,54724.89453125,54713.85546875,54724.89453125,54724.89453125,0,54808.4,54853.85,55050.0,55102.3,54974.87,55124.35,56191.98,54794.6,54898.99,54985.47,54993.93,55041.55,55322.88,55898.98,24.38,35.15,42.12,-190.87,-163.41,-123.81,-86.48,-63.18,-37.36,-208.33,-172.29,-125.9,-103.94,-72.06,-39.45,6.04,10.06,1.89,4.41,1.38,3.16
2021-03-23 03:40:00,54770.98828125,54778.84765625,54770.98828125,54774.48828125,54774.48828125,119320576,54794.15,54823.18,55021.63,55096.4,54973.7,55110.58,56175.37,54787.9,54879.84,54969.84,54979.77,55031.08,55312.02,55887.79,33.49,38.59,43.43,-181.94,-169.59,-135.44,-90.0,-72.12,-47.89,-202.34,-182.31,-141.19,-110.4,-84.84,-53.64,33.18,13.07,10.37,4.09,7.6,2.99
2021-03-23 03:45:00,54717.68359375,54732.41015625,54713.05078125,54713.05078125,54713.05078125,42127360,54758.17,54804.76,54992.8,55084.46,54974.39,55097.31,56157.91,54762.95,54854.18,54950.82,54962.56,55018.61,55300.16,55876.1,28.52,36.04,42.2,-187.87,-175.68,-145.92,-96.64,-80.29,-57.64,-211.89,-192.17,-155.33,-120.66,-96.78,-67.05,0.0,13.07,0.0,4.09,0.0,2.99
2021-03-23 03:50:00,54711.79296875,54800.01171875,54711.79296875,54800.01171875,54800.01171875,105762816,54752.56,54796.63,54969.94,55078.12,54973.83,55084.76,56141.13,54775.3,54845.84,54939.65,54952.07,55010.04,55290.25,55865.39,42.58,41.89,44.51,-164.35,-171.9,-149.61,-93.81,-84.8,-64.88,-189.82,-191.39,-162.23,-119.28,-104.28,-77.49,47.74,26.97,15.04,8.47,11.04,6.21
2021-03-23 03:55:00,54843.6015625,54881.8828125,54843.6015625,54881.8828125,54881.8828125,50192384,54778.86,54801.79,54955.87,55070.13,54974.49,55072.55,56124.72,54810.83,54851.39,54935.37,54947.55,55005.01,55282.17,55855.61,52.78,46.83,46.6,-124.54,-156.12,-144.59,-83.98,-84.53,-68.7,-149.67,-177.48,-159.71,-109.11,-105.89,-83.82,100.0,49.25,30.66,15.23,21.28,10.77
2021-03-23 04:00:00,54882.11328125,54944.875,54877.6640625,54944.875,54944.875,0,54822.86,54815.63,54941.82,55062.2,54978.18,55059.93,56108.66,54855.51,54865.77,54936.07,54947.37,55002.65,55275.49,55846.54,59.27,50.32,48.16,-80.56,-130.93,-131.79,-70.3,-79.78,-69.02,-104.12,-153.03,-148.6,-93.86,-101.88,-85.82,100.0,82.58,76.36,40.69,29.16,20.49
2021-03-23 04:05:00,54944.04296875,54944.04296875,54843.8359375,54843.8359375,54843.8359375,0,54836.73,54815.44,54922.91,55052.36,54984.33,55045.6,56093.22,54851.62,54862.4,54929.24,54940.69,54996.42,55266.94,55836.57,47.14,45.19,45.93,-77.62,-113.16,-120.95,-66.84,-75.47,-68.58,-101.58,-135.88,-139.19,-90.8,-98.19,-86.82,56.65,85.55,56.65,54.56,16.52,22.32
2021-03-23 04:10:00,54794.0234375,54813.37890625,54768.22265625,54813.37890625,54813.37890625,0,54856.8,54807.48,54904.74,55038.98,54994.15,55030.67,56077.85,54838.87,54854.86,54920.66,54932.48,54989.25,55257.96,55826.39,43.97,43.74,45.28,-81.79,-102.7,-113.12,-65.8,-72.25,-68.03,-106.56,-126.11,-132.67,-90.57,-95.65,-87.57,43.58,66.74,43.58,58.86,14.04,19.91
2021-03-23 04:15:00,54820.39453125,54820.39453125,54808.76953125,54818.8515625,54818.8515625,5873664,54860.57,54806.56,54882.99,55016.89,54997.95,55017.11,56062.38,54832.2,54849.32,54913.12,54925.15,54982.56,55249.26,55816.36,44.75,44.09,45.42,-80.92,-95.44,-106.68,-63.8,-69.43,-67.18,-106.2,-119.47,-127.37,-89.08,-93.46,-87.87,45.93,48.72,45.93,48.72,15.17,15.24
2021-03-23 04:20:00,54818.9921875,54851.83203125,54818.9921875,54841.23828125,54841.23828125,0,54852.44,54815.65,54863.43,54995.5,54998.31,55005.49,56046.96,54835.21,54848.07,54907.79,54919.74,54977.02,55241.18,55806.66,48.18,45.57,46.03,-72.58,-87.82,-99.86,-59.72,-66.19,-65.69,-97.79,-112.24,-121.46,-84.93,-90.62,-87.28,55.54,48.35,55.54,48.35,20.83,16.68
2021-03-23 04:25:00,54735.8046875,54735.8046875,54571.73828125,54571.73828125,54571.73828125,0,54777.81,54800.34,54827.09,54966.78,54992.69,54989.75,56030.23,54747.39,54805.56,54882.9,54897.28,54961.13,55227.93,55794.37,25.73,33.94,40.42,-135.51,-103.72,-106.99,-77.34,-69.91,-68.02,-165.54,-130.01,-130.27,-107.37,-96.2,-91.3,0.0,33.82,0.0,33.82,0.0,12.0
2021-03-23 04:30:00,54548.765625,54548.765625,54437.87109375,54437.87109375,54437.87109375,0,54696.62,54766.67,54794.92,54936.64,54983.9,54974.12,56013.09,54644.22,54748.99,54849.93,54867.64,54940.61,55212.28,55780.87,20.26,29.86,38.04,-205.71,-137.72,-126.73,-100.94,-80.25,-74.6,-242.32,-167.45,-152.68,-137.55,-109.98,-100.55,0.0,18.51,0.0,18.51,0.0,6.94
2021-03-23 04:35:00,54404.63671875,54404.63671875,54340.65234375,54356.53125,54356.53125,0,54605.25,54731.02,54767.89,54905.54,54975.54,54955.73,55995.48,54548.32,54688.61,54813.39,54834.67,54917.7,55195.34,55766.7,17.61,27.69,36.67,-265.07,-180.17,-154.4,-124.78,-95.1,-84.64,-308.77,-214.55,-183.9,-168.48,-129.48,-114.14,2.63,0.88,2.63,0.88,1.66,0.55
2021-03-23 04:40:00,54427.4765625,54519.30078125,54427.4765625,54519.30078125,54519.30078125,244969472,54545.34,54702.95,54749.79,54880.94,54968.65,54939.27,55979.1,54538.65,54662.57,54791.6,54814.32,54902.08,55181.95,55754.29,36.9,37.5,41.06,-252.95,-204.43,-174.11,-129.03,-106.41,-93.52,-299.68,-242.93,-207.06,-175.76,-144.91,-126.46,34.95,12.53,29.57,10.73,18.65,6.77
2021-03-23 04:45:00,54528.99609375,54674.7421875,54528.99609375,54674.7421875,54674.7421875,181993472,54512.04,54682.24,54742.01,54864.66,54965.32,54925.69,55963.56,54584.01,54664.44,54782.94,54805.32,54893.16,55171.91,55743.55,49.96,45.16,44.84,-198.93,-202.6,-179.08,-118.5,-110.44,-98.51,-245.23,-243.7,-214.69,-164.8,-151.54,-134.13,65.36,34.31,55.29,29.16,34.88,18.4
2021-03-23 04:50:00,54699.51171875,54735.8828125,54699.51171875,54735.8828125,54735.8828125,68231168,54544.86,54661.34,54738.48,54848.32,54963.08,54912.72,55948.97,54634.63,54675.43,54779.46,54800.84,54887.0,55163.27,55733.52,54.3,47.86,46.25,-144.83,-183.34,-172.23,-104.03,-108.3,-99.62,-189.42,-225.6,-209.64,-148.62,-150.57,-137.03,77.32,59.21,65.41,50.09,41.27,31.6
2021-03-23 04:55:00,54755.96875,54755.96875,54675.7421875,54675.7421875,54675.7421875,3960832,54592.44,54644.53,54729.98,54830.11,54959.07,54900.21,55934.15,54648.34,54675.48,54771.78,54792.77,54878.71,55153.62,55723.0,49.38,45.48,45.08,-123.44,-163.37,-162.47,-96.3,-104.3,-98.95,-167.47,-206.23,-201.2,-140.33,-147.15,-137.69,80.68,74.45,55.46,58.72,34.99,37.05
2021-03-23 05:00:00,54674.8046875,54674.8046875,54624.4921875,54624.4921875,54624.4921875,0,54646.03,54625.64,54716.56,54811.71,54953.37,54890.2,55918.94,54640.39,54667.63,54760.87,54781.91,54868.74,55143.14,55712.06,45.31,43.5,44.09,-120.48,-149.08,-154.07,-93.24,-100.61,-97.81,-164.79,-192.41,-193.92,-137.55,-143.95,-137.66,68.34,75.45,46.98,55.95,29.64,35.3
2021-03-23 05:05:00,54595.14453125,54595.14453125,54470.046875,54474.33984375,54474.33984375,0,54637.04,54591.19,54698.88,54785.72,54946.15,54885.95,55903.26,54585.04,54637.9,54739.64,54762.07,54853.28,55129.9,55699.75,35.34,38.24,41.34,-154.6,-150.92,-154.18,-101.74,-100.99,-98.6,-201.76,-195.53,-195.49,-148.9,-145.6,-139.91,32.19,60.4,22.13,41.52,14.44,26.36
2021-03-23 05:10:00,54460.390625,54460.390625,54363.89453125,54363.89453125,54363.89453125,22167552,54574.87,54543.45,54679.55,54756.77,54936.25,54880.0,55887.62,54511.32,54595.74,54711.81,54736.38,54834.08,55114.73,55686.46,29.72,34.9,39.46,-200.49,-167.44,-163.44,-116.07,-106.02,-102.09,-251.99,-214.35,-206.79,-167.57,-152.92,-145.44,0.0,33.51,3.85,24.32,3.44,15.84
2021-03-23 05:15:00,54369.5625,54369.5625,54211.734375,54211.734375,54211.734375,93204480,54470.04,54507.45,54653.89,54720.55,54922.94,54872.2,55871.6,54411.46,54536.66,54674.77,54702.53,54809.68,55096.85,55671.78,23.68,30.89,37.05,-263.31,-199.4,-183.41,-138.11,-116.71,-109.29,-321.21,-249.97,-229.67,-196.01,-167.29,-155.55,0.0,10.73,0.0,8.66,0.0,5.96
2021-03-23 05:20:00,54194.6953125,54194.6953125,54053.51171875,54053.51171875,54053.51171875,34701312,54345.59,54469.01,54617.84,54686.29,54904.98,54862.14,55855.17,54292.14,54462.33,54628.75,54660.66,54780.02,55076.19,55655.68,18.99,27.38,34.76,-336.61,-245.14,-214.05,-166.42,-133.28,-120.72,-402.79,-300.91,-264.3,-232.6,-189.06,-170.96,0.0,0.0,0.0,1.28,0.0,1.15
2021-03-23 05:25:00,53981.02734375,53981.02734375,53674.5859375,53674.5859375,53674.5859375,257032192,54155.61,54400.82,54565.92,54645.53,54877.04,54846.99,55837.05,54086.29,54341.14,54558.07,54597.04,54736.67,55048.43,55635.97,12.23,21.16,30.14,-471.78,-320.68,-265.6,-216.93,-161.17,-139.96,-551.96,-384.59,-321.83,-297.11,-225.08,-196.19,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23 05:30:00,53647.96484375,53780.90234375,53647.96484375,53780.90234375,53780.90234375,529563648,54016.92,54326.98,54514.97,54608.85,54852.86,54832.33,55819.72,53984.49,54254.95,54500.5,54544.39,54699.19,55023.33,55617.51,21.39,26.22,32.74,-516.01,-385.79,-315.68,-245.55,-189.29,-161.08,-606.13,-458.44,-378.69,-335.67,-261.94,-224.09,12.95,4.32,12.0,4.0,10.25,3.42
2021-03-23 05:35:00,53781.93359375,53781.93359375,53624.3671875,53624.3671875,53624.3671875,4169728,53869.02,54221.94,54452.09,54568.66,54822.92,54817.45,55800.73,53864.45,54157.94,54435.6,54485.03,54657.04,54995.63,55597.68,18.14,23.8,30.98,-571.15,-447.58,-366.77,-277.66,-218.75,-184.4,-672.49,-529.79,-437.45,-379.0,-300.96,-255.07,0.0,4.32,0.0,4.0,0.0,3.42
2021-03-23 05:40:00,53656.6171875,53656.6171875,53567.703125,53567.703125,53567.703125,154611712,53740.21,54105.13,54383.23,54527.36,54790.61,54803.02,55781.47,53765.54,54067.13,54371.31,54425.85,54614.32,54967.35,55577.48,17.04,22.97,30.37,-605.77,-500.31,-414.57,-304.18,-247.23,-208.35,-717.55,-592.38,-493.47,-415.96,-339.29,-287.25,0.0,4.32,0.0,4.0,0.0,3.42
2021-03-23 05:45:00,53574.46875,53748.33203125,53574.46875,53748.33203125,53748.33203125,354480128,53679.18,54012.38,54328.46,54490.78,54762.8,54790.27,55763.58,53759.8,54018.09,54325.17,54382.14,54580.36,54943.22,55559.28,32.25,31.18,34.64,-565.37,-522.0,-444.73,-307.08,-267.18,-228.1,-682.47,-622.41,-531.27,-424.18,-367.59,-314.63,22.53,7.51,15.2,5.07,13.12,4.37
2021-03-23 05:50:00,53779.8359375,53790.1953125,53774.3359375,53790.1953125,53790.1953125,87392256,53702.3,53928.96,54277.3,54454.03,54734.3,54778.9,55745.64,53769.93,53983.03,54285.54,54343.95,54549.38,54920.38,55541.68,35.45,32.97,35.6,-515.61,-519.87,-458.91,-302.51,-278.95,-242.98,-636.12,-626.98,-552.24,-423.02,-386.07,-336.31,35.49,19.34,18.72,11.31,16.16,9.76
2021-03-23 05:55:00,53820.64453125,53856.4609375,53820.64453125,53853.15234375,53853.15234375,135213056,53716.75,53866.84,54229.01,54421.53,54701.74,54767.26,55727.33,53797.67,53963.05,54253.51,54312.28,54522.07,54899.25,55524.87,40.39,35.67,37.02,-455.84,-498.52,-458.29,-290.46,-282.79,-252.48,-577.66,-610.54,-557.32,-412.28,-394.8,-351.51,69.06,42.36,24.02,19.31,20.73,16.67
2021-03-23 06:00:00,53839.24609375,53839.24609375,53744.875,53778.7578125,53778.7578125,0,53747.63,53808.32,54175.89,54389.14,54667.65,54755.4,55709.13,53791.37,53934.69,54218.34,54277.86,54492.92,54877.06,55507.5,36.53,33.93,36.04,-426.97,-474.67,-452.03,-283.65,-283.08,-258.71,-550.82,-590.63,-556.02,-407.5,-399.04,-362.7,73.09,59.21,17.76,20.17,15.33,17.41
2021-03-23 06:05:00,53781.859375,53787.5546875,53764.5078125,53764.5078125,53764.5078125,37830656,53786.99,53763.6,54135.53,54357.13,54634.28,54742.92,55690.73,53782.42,53908.51,54184.73,54244.74,54464.36,54855.03,55490.16,35.77,33.59,35.86,-402.31,-450.55,-442.09,-276.22,-280.79,-262.21,-527.67,-569.65,-550.35,-401.58,-399.88,-370.48,68.16,70.1,17.78,19.85,14.29,16.78
2021-03-23 06:10:00,53716.703125,53716.703125,53564.953125,53564.953125,53564.953125,1363968,53750.31,53714.75,54091.88,54316.81,54598.74,54727.85,55671.77,53709.93,53855.66,54138.82,54200.89,54429.09,54829.49,55471.0,26.67,29.2,33.32,-428.89,-443.33,-439.45,-283.16,-281.58,-266.4,-558.77,-566.02,-552.04,-413.04,-404.27,-378.99,0.0,47.08,0.0,11.85,0.0,9.87
2021-03-23 06:15:00,53536.05078125,53536.05078125,53498.578125,53498.578125,53498.578125,142331904,53691.99,53697.15,54048.98,54276.33,54562.92,54713.39,55652.74,53639.48,53800.72,54091.39,54155.58,54392.6,54803.13,55451.37,24.28,27.9,32.53,-451.91,-446.19,-441.94,-290.67,-284.61,-271.26,-586.43,-572.82,-558.91,-425.19,-411.24,-388.23,0.0,22.72,0.0,5.93,0.0,4.76
2021-03-23 06:20:00,53494.3125,53517.953125,53483.6640625,53503.35546875,53503.35546875,96358400,53622.03,53669.39,53998.19,54233.11,54527.84,54704.46,55636.1,53594.11,53754.97,54047.83,54113.5,54357.73,54777.39,55431.99,24.84,28.15,32.65,-453.72,-448.7,-444.3,-292.86,-287.36,-275.58,-591.66,-579.1,-565.46,-430.8,-417.76,-396.75,5.28,1.76,2.22,0.74,1.35,0.45
2021-03-23 06:25:00,53470.6953125,53778.97265625,53470.6953125,53778.97265625,53778.97265625,551260160,53622.07,53684.85,53953.4,54196.34,54500.15,54698.83,55619.99,53655.73,53758.67,54027.92,54091.91,54335.03,54757.62,55415.54,50.02,40.84,39.1,-372.19,-423.2,-429.87,-269.25,-281.32,-274.31,-507.44,-555.21,-553.86,-404.5,-413.34,-398.3,79.91,28.4,42.58,14.93,22.32,7.89
